chr,start_div_100,Normal_count1,Normal_count2,Normal_count3,Normal_count4,Normal_count5,Normal_count6,Normal_count7,Normal_count8,Normal_count9,Normal_count10,GBM_count1,GBM_count2,GBM_count3,GBM_count4,GBM_count5,GBM_count6,GBM_count7,GBM_count8,GBM_count9,GBM_count10
6,52616,8,3,6,8,10,3,6,5,7,6,5,5,5,5,5,5,5,5,5,3
6,53811,1,2,3,3,1,2,2,1,1,3,4,4,3,3,4,6,4,3,3,3
6,56922,5,4,2,3,3,4,5,4,1,2,3,3,2,3,3,2,2,3,2,2
6,57905,3,3,3,4,3,3,2,2,2,3,3,3,2,3,3,2,2,3,2,2
6,58397,1,1,3,3,1,1,2,2,1,3,1,1,1,1,1,2,2,1,2,1
6,59942,7,2,4,4,5,2,2,2,5,4,1,1,1,1,1,1,1,3,1,1
6,59943,8,4,8,8,4,4,4,4,4,8,4,4,4,4,4,4,4,7,4,4
6,59951,13,8,12,13,6,8,6,6,6,12,6,12,6,12,6,12,12,6,12,12
6,59969,21,28,28,24,13,28,28,25,28,28,24,10,24,24,24,28,24,28,24,24
6,59970,11,3,3,12,7,3,7,7,8,3,3,7,3,3,3,3,3,3,3,3
6,59989,11,10,5,11,6,10,12,6,6,5,6,6,6,6,6,6,6,6,6,6
6,59990,9,3,7,9,1,3,4,3,1,7,1,1,1,1,1,1,1,1,1,1
6,60034,9,8,2,9,4,8,9,7,4,2,9,9,6,9,9,9,9,7,9,9
6,60036,14,10,12,9,6,10,11,2,4,12,11,11,9,11,11,11,11,9,9,9
6,60041,7,8,10,11,11,8,1,3,11,10,3,9,3,3,9,8,3,9,1,1
6,60065,11,6,6,9,6,6,12,10,7,6,8,2,8,12,12,3,3,7,3,3
6,60066,10,10,10,3,9,10,18,10,8,10,15,7,15,15,15,15,15,15,15,15
6,60076,1,8,1,21,21,8,21,20,21,1,20,20,20,20,20,20,20,20,21,20
6,62499,4,3,4,3,1,3,1,1,2,4,2,3,2,2,2,2,2,2,2,2
6,64949,4,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1
6,65364,2,3,2,5,1,3,3,1,2,2,1,1,1,3,4,1,4,4,1,3
6,65463,19,12,10,19,10,12,21,3,10,10,22,24,19,19,22,21,19,14,13,5
6,65465,22,11,21,21,20,11,11,11,20,21,11,10,10,11,22,22,22,11,1,1
6,66067,12,7,9,10,10,7,11,5,20,9,7,12,7,7,7,1,12,1,12,7
6,68504,3,3,3,2,2,3,2,3,2,3,3,3,3,3,3,2,3,3,2,2
6,68505,5,3,4,4,1,3,1,3,1,4,3,3,3,3,3,1,3,3,1,1
6,68568,3,2,1,2,3,2,2,2,2,1,2,2,2,2,4,4,2,2,2,2
6,68939,11,9,10,13,13,9,10,13,10,10,9,9,9,9,9,12,10,9,9,9
6,68940,1,1,1,4,4,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1
6,69524,2,3,2,2,4,3,3,3,3,2,1,4,1,1,2,3,2,1,2,1
6,69525,11,16,15,6,20,16,11,10,10,15,10,20,10,10,10,20,10,10,10,10
6,69526,11,11,23,9,14,11,9,20,20,23,12,14,3,12,21,14,21,12,20,12
6,69751,1,2,3,3,3,2,5,1,2,3,5,6,6,8,8,8,8,5,8,5
6,70515,14,10,3,14,9,10,11,7,8,3,6,3,7,7,3,10,3,7,7,7
6,71073,17,5,5,16,6,5,6,12,6,5,6,6,6,11,11,11,11,6,6,6
6,71074,22,11,11,21,10,11,10,10,10,11,10,10,10,21,21,21,21,10,10,10
6,71083,8,3,6,4,4,3,4,7,3,6,11,8,8,10,8,8,8,11,8,5
6,71084,18,18,10,18,18,18,10,10,8,10,18,18,18,23,18,18,18,18,18,10
6,71087,20,11,20,9,22,11,9,10,11,20,20,19,19,20,20,19,21,20,20,20
6,71088,14,13,14,14,1,13,1,1,1,14,8,8,16,15,15,8,8,8,15,15
6,71091,10,9,11,10,10,9,10,10,14,11,10,20,10,10,10,10,10,10,10,10
6,71092,2,3,4,12,1,3,2,3,1,4,7,1,1,7,1,3,1,1,1,1
6,71410,8,5,3,8,4,5,7,4,4,3,6,5,8,8,5,5,5,5,11,3
6,71411,23,10,19,23,11,10,12,12,11,19,13,17,21,23,21,23,23,21,23,21
6,71412,33,18,18,33,16,18,15,15,7,18,26,21,26,33,26,33,33,26,12,15
6,71509,7,3,8,2,3,3,3,8,3,8,3,3,3,3,3,3,3,3,3,3
6,72011,3,3,3,3,3,3,1,3,3,3,1,3,3,3,1,3,3,3,2,1
6,72012,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
6,72995,1,1,2,3,2,1,4,2,2,2,3,2,3,1,1,1,3,1,2,1
6,73152,20,1,1,20,9,1,12,8,9,1,19,11,12,19,19,18,18,3,11,19
6,73153,7,5,5,7,4,5,8,1,4,5,3,7,8,3,3,3,4,3,3,5
6,73154,9,7,7,10,4,7,9,7,6,7,4,4,4,5,4,4,7,4,5,4
6,74003,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
6,74004,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,4,2,2,2,2
6,74821,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
6,75414,15,17,22,23,14,17,15,9,14,22,15,20,15,20,20,20,20,20,15,9
6,75415,23,4,26,15,9,4,23,12,11,26,12,1,12,23,23,12,12,12,12,12
6,75417,29,29,29,15,14,29,28,16,14,29,14,2,2,28,14,26,14,2,26,26
6,75418,9,21,21,8,3,21,15,7,3,21,8,11,11,27,15,15,8,11,9,9
6,75419,14,24,20,11,15,24,21,14,4,20,14,15,14,24,15,15,15,10,15,14
6,75420,11,11,21,1,22,11,22,21,22,21,11,22,11,22,22,22,22,22,22,11
6,75421,18,18,14,18,19,18,19,1,19,14,9,10,9,10,10,10,10,10,10,9
6,75422,15,10,8,10,10,10,18,7,3,8,8,13,6,6,6,13,6,6,6,6
6,75427,17,17,17,16,17,17,17,9,17,17,8,17,8,17,17,17,17,8,17,8
6,75428,6,6,12,5,6,6,6,3,5,12,3,5,3,5,8,5,5,3,5,3
6,75430,5,1,1,9,5,1,8,8,1,1,1,5,4,9,4,4,4,5,4,4
6,75836,3,3,2,3,1,3,3,3,1,2,2,2,2,2,2,2,2,3,2,2
6,75837,7,6,4,6,3,6,6,6,3,4,1,1,1,1,1,1,1,3,1,1
6,76282,11,5,10,6,5,5,10,10,4,10,5,6,5,5,5,5,5,5,5,5
6,76730,3,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1
6,76731,4,8,4,4,3,8,4,4,3,4,4,4,4,4,4,4,4,4,4,4
6,76732,1,3,1,4,2,3,1,1,3,1,2,2,2,2,2,2,2,2,2,2
6,77261,32,17,15,17,23,17,25,17,23,15,7,25,17,24,24,15,24,15,24,24
6,77265,15,25,20,8,7,25,21,6,15,20,15,21,15,21,21,21,27,27,21,26
6,77266,24,24,24,11,11,24,18,5,13,24,18,18,18,18,18,18,18,18,18,18
6,77267,13,13,14,9,8,13,4,7,3,14,9,8,9,9,8,8,9,8,8,8
6,77268,17,18,17,18,17,18,8,9,18,17,17,9,17,17,9,9,17,9,9,9
6,77275,21,11,10,21,10,11,16,11,10,10,11,12,11,11,22,14,11,13,2,2
6,77285,4,3,4,4,1,3,1,3,4,4,1,1,1,1,1,1,1,1,1,1
6,77286,11,11,11,12,11,11,12,5,5,11,11,11,11,11,5,5,11,11,5,5
6,78351,3,5,5,4,5,5,5,5,5,5,4,4,3,4,4,4,4,4,4,3
6,78352,2,3,3,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
6,79104,10,13,13,29,12,13,5,25,13,13,25,13,25,25,13,25,25,25,25,25
6,79105,28,28,28,28,13,28,13,14,13,28,14,28,28,28,28,28,28,28,14,11
6,79863,8,1,1,7,1,1,7,1,1,1,2,2,2,2,2,2,2,2,2,2
6,79864,13,6,13,13,6,6,13,6,12,13,9,9,9,9,9,9,9,9,9,9
6,79865,15,15,1,8,15,15,15,8,1,1,14,1,8,8,1,8,8,1,8,8
6,80643,15,15,3,15,5,15,13,8,5,3,5,13,7,7,5,5,5,5,5,5
6,82754,4,2,4,6,4,2,4,2,2,4,3,1,1,3,3,3,3,3,2,2
6,84353,14,7,8,10,6,7,7,7,6,8,3,3,3,3,3,3,8,3,3,3
6,84356,18,21,14,15,15,21,15,22,1,14,11,7,7,11,1,8,8,8,8,8
6,90407,11,11,5,11,12,11,6,11,12,5,6,9,11,11,11,6,11,11,6,6
6,90408,8,1,1,2,2,1,1,2,8,1,7,2,2,1,2,10,7,1,10,10
6,90409,15,14,14,20,17,14,10,7,15,14,9,12,9,7,9,12,18,7,9,9
6,90410,16,17,17,16,9,17,11,8,12,17,6,6,6,6,6,6,11,6,6,6
6,92905,1,15,15,8,8,15,8,8,8,15,8,9,8,9,9,8,8,8,9,9
6,97226,4,5,5,5,1,5,5,3,1,5,4,4,4,4,4,4,4,4,3,4
6,98984,4,1,2,4,4,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3
6,101134,9,10,11,9,6,10,7,12,5,11,6,4,4,6,4,6,7,7,9,8
6,101135,2,3,3,4,2,3,2,3,2,3,1,1,1,1,1,1,1,1,1,1
6,102686,3,1,1,3,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3
6,102687,3,2,2,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3
6,103818,3,3,12,9,6,3,3,5,4,12,13,15,9,15,15,9,15,1,15,14
6,103849,8,17,9,9,16,17,9,16,16,9,16,18,17,16,18,18,16,18,18,18
6,103982,15,15,15,15,15,15,15,7,15,15,8,8,14,8,15,8,14,8,15,14
6,104045,20,20,20,20,20,20,20,20,10,20,21,21,11,21,21,21,21,21,11,11
6,104116,10,22,15,18,18,22,22,15,18,15,7,15,7,15,7,15,15,15,7,15
6,104117,13,20,12,26,13,20,26,19,20,12,7,13,7,13,7,13,19,13,7,13
6,104130,13,14,9,9,9,14,9,8,9,9,9,9,9,15,9,15,9,9,9,9
6,104131,5,4,9,9,9,4,9,4,9,9,11,12,9,14,11,11,11,11,11,11
6,104175,6,5,5,6,5,5,5,1,4,5,5,5,5,5,5,5,7,1,1,1
6,104197,5,5,5,5,6,5,4,3,6,5,2,2,2,4,2,2,2,2,2,2
6,104198,7,7,7,7,7,7,7,3,3,7,7,7,7,7,7,7,7,7,3,7
6,104253,11,5,7,8,4,5,6,9,4,7,5,5,5,5,5,5,5,5,5,3
6,104254,9,1,5,8,5,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5
6,104261,18,12,5,18,12,12,16,6,5,5,8,11,8,18,18,15,18,11,15,15
6,104262,16,10,7,20,13,10,20,7,7,7,11,11,14,20,20,20,20,14,17,17
6,104754,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1
6,106950,12,9,7,20,15,9,15,10,15,7,17,19,2,13,20,10,20,13,10,13
6,107476,21,8,5,27,17,8,8,6,10,5,14,14,6,14,5,13,14,13,20,13
6,108383,3,1,1,6,2,1,4,3,1,1,6,3,3,6,3,9,6,3,3,6
6,108384,9,10,9,9,5,10,10,4,5,9,9,9,9,10,9,10,9,9,10,10
6,108385,11,6,5,12,3,6,7,15,3,5,17,18,17,17,17,18,18,17,17,17
6,108829,7,7,11,11,6,7,11,3,11,11,4,6,4,11,7,6,7,6,4,4
6,110940,16,7,16,11,5,7,6,11,11,16,18,21,5,22,22,18,22,18,11,12
6,112159,5,9,10,9,5,9,5,5,5,10,4,4,4,4,4,9,4,4,4,4
6,112640,1,1,1,4,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1
6,113292,4,3,3,4,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2
6,113581,5,5,6,6,6,5,7,10,1,6,10,5,5,10,10,10,10,5,10,10
6,114170,20,10,10,22,21,10,22,9,22,10,12,13,13,22,13,22,13,3,3,3
6,115369,7,7,4,4,4,7,7,4,7,4,6,3,3,4,6,3,6,6,3,3
6,115377,22,17,17,26,18,17,5,8,17,17,25,25,25,25,25,29,25,25,30,18
6,115378,8,12,12,8,4,12,5,4,8,12,8,8,8,9,8,13,8,8,8,4
6,115379,16,16,16,32,15,16,32,16,16,16,32,32,33,33,32,32,32,32,32,32
6,115380,7,9,9,13,9,9,11,6,9,9,15,15,11,11,17,11,15,13,11,11
6,115385,4,8,8,8,1,8,4,7,4,8,7,3,3,3,7,7,3,3,3,3
6,116016,5,6,5,3,5,6,5,3,5,5,3,3,3,3,3,3,3,3,3,3
6,117814,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6,117815,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4
6,120182,17,9,17,16,9,9,8,9,9,17,9,9,9,9,9,9,9,9,9,9
6,124447,5,5,4,4,3,5,6,5,3,4,4,4,4,9,9,7,6,9,7,3
6,125481,5,3,6,4,6,3,3,6,6,6,3,3,3,3,3,3,3,3,3,3
6,125482,3,1,1,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
6,127498,17,16,11,11,11,16,23,11,6,11,5,12,11,10,11,16,16,16,11,11
6,128775,3,3,3,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
6,128776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,130137,16,13,15,32,15,13,16,3,19,15,16,16,12,16,29,28,29,25,16,16
6,132969,7,5,5,7,4,5,7,7,4,5,7,7,7,7,7,7,7,7,7,3
6,133287,17,19,8,17,16,19,16,11,16,8,11,11,11,11,17,11,11,11,11,11
6,133648,10,10,10,10,10,10,9,10,5,10,4,9,9,9,10,9,9,9,5,1
6,133649,15,7,10,15,10,7,20,11,10,10,8,15,13,16,16,16,18,14,6,6
6,133650,9,5,11,10,9,5,9,6,10,11,5,5,1,5,5,6,6,5,1,1
6,134871,13,7,1,7,14,7,16,6,6,1,12,12,12,13,13,13,13,12,12,13
6,135186,3,5,2,4,3,5,2,5,5,2,5,3,3,3,4,3,4,3,3,3
6,135746,11,5,12,11,21,5,4,16,11,12,16,6,12,16,16,12,16,15,16,16
6,135749,6,3,3,6,4,3,2,4,3,3,2,2,2,3,5,2,3,2,2,2
6,135750,10,10,9,10,4,10,6,4,10,9,5,5,5,5,5,5,5,5,5,5
6,136150,16,13,7,18,15,13,15,6,16,7,6,6,6,16,16,16,9,9,9,6
6,136151,11,5,6,11,5,5,5,6,3,6,6,6,6,8,8,8,6,3,3,3
6,136156,19,5,5,23,5,5,10,8,10,5,6,6,14,14,14,6,14,14,6,6
6,137107,14,1,1,14,6,1,7,6,13,1,7,7,7,7,7,7,7,7,7,7
6,137561,3,3,5,3,5,3,7,5,5,5,1,3,2,3,3,3,3,3,2,1
6,137692,16,8,8,16,5,8,10,5,5,8,3,5,3,5,5,5,5,9,3,3
6,137693,22,11,22,22,22,11,22,22,22,22,11,22,11,21,22,22,22,11,11,11
6,137695,7,8,8,12,10,8,7,8,9,8,6,13,6,13,13,12,13,1,6,5
6,137696,18,18,18,18,16,18,16,18,13,18,10,11,16,18,18,18,18,16,16,10
6,137697,10,7,7,7,6,7,10,10,6,7,1,9,10,10,7,7,10,7,7,8
6,138141,7,13,7,7,13,13,7,13,7,7,7,19,14,14,7,14,21,7,7,21
6,138142,7,17,15,22,17,17,14,22,8,15,22,14,15,22,15,22,22,14,22,22
6,138143,8,11,12,12,7,11,6,6,12,12,15,9,10,17,17,20,17,12,22,22
6,138144,15,12,18,12,15,12,9,9,15,18,10,9,9,18,15,13,14,12,18,18
6,138145,7,13,13,14,6,13,7,8,6,13,6,6,7,14,7,14,8,13,13,13
6,138497,2,2,2,4,4,2,3,3,1,2,2,2,1,2,2,1,2,2,2,2
6,138601,4,10,5,9,4,10,5,9,9,5,9,9,8,13,13,13,9,9,9,13
6,138740,10,6,6,14,5,6,2,4,9,6,6,7,11,11,6,7,10,11,9,4
6,140182,11,7,11,10,7,7,8,9,11,11,4,7,7,7,7,7,7,3,3,7
6,140688,7,7,7,11,3,7,7,6,2,7,3,3,2,3,3,3,8,8,2,7
6,140689,6,5,5,6,5,5,6,2,2,5,4,5,2,5,5,5,5,5,2,2
6,141177,14,10,10,14,14,10,29,7,14,10,14,7,14,21,14,21,21,7,7,14
6,144296,9,8,4,9,4,8,8,4,4,4,8,8,8,8,8,8,8,8,8,4
6,150174,4,5,5,9,9,5,5,5,9,5,4,4,4,9,4,9,9,9,4,4
6,150910,1,3,3,2,1,3,1,3,3,3,2,1,2,3,3,3,3,2,2,2
6,151935,5,3,6,3,3,3,1,1,1,6,1,1,1,1,1,1,1,1,1,1
6,151936,4,3,4,4,8,3,8,8,4,4,4,4,4,4,4,4,4,4,4,4
6,152212,10,5,3,10,5,5,10,6,9,3,4,4,4,6,6,4,6,4,2,6
6,152448,21,11,10,22,17,11,10,12,18,10,22,22,12,22,22,23,22,11,12,16
6,152449,21,10,8,22,10,10,11,6,18,8,18,18,11,18,18,18,22,11,11,8
6,152480,14,3,3,13,7,3,13,13,3,3,14,14,10,14,14,14,14,14,7,14
6,152626,9,9,5,5,9,9,6,9,9,5,5,5,8,9,9,9,9,1,9,4
6,153330,1,8,9,9,4,8,4,4,8,9,5,1,5,5,5,5,5,5,8,4
6,154158,7,7,9,3,1,7,7,6,7,9,4,4,5,4,4,4,4,4,4,4
6,154968,16,14,13,14,5,14,16,11,19,13,11,14,9,14,13,6,14,9,17,13
6,155010,4,4,3,6,4,4,1,1,4,3,1,1,1,4,4,3,2,2,1,1
6,155095,5,4,3,5,1,4,2,5,3,3,1,2,1,5,5,5,2,3,4,3
6,155122,3,4,7,7,7,4,7,4,4,7,1,4,4,7,4,4,7,3,3,3
6,155249,4,1,3,4,3,1,1,2,2,3,1,1,1,1,3,1,1,1,1,1
6,155250,5,5,6,5,4,5,4,1,2,6,2,2,2,2,3,2,3,2,2,2
6,156626,22,17,22,32,26,17,5,21,21,22,27,22,27,32,32,32,32,32,27,27
6,156629,23,22,22,22,11,22,21,11,21,22,11,22,11,22,22,22,22,22,11,11
6,156630,36,35,33,36,3,35,34,16,3,33,17,33,17,33,33,33,33,34,17,17
6,158023,4,3,3,5,2,3,6,5,4,3,2,2,2,4,2,2,4,2,2,2
6,158321,2,3,3,1,2,3,1,1,1,3,7,8,7,7,7,7,7,8,2,7
6,158322,5,8,8,3,5,8,3,3,6,8,2,5,2,2,2,2,2,5,2,2
6,158424,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,158661,8,5,5,10,10,5,9,5,10,5,4,2,4,4,4,4,4,2,2,4
6,161288,7,7,14,18,11,7,4,19,7,14,18,14,14,23,18,18,18,18,18,18
6,161292,9,5,5,9,4,5,4,5,5,5,14,7,10,14,14,14,14,8,10,10
6,161298,4,1,2,2,2,1,2,2,1,2,5,7,6,8,5,5,5,5,5,5
6,161299,7,2,2,5,6,2,2,1,6,2,3,5,2,3,3,3,3,1,3,3
6,162271,7,3,2,6,3,3,3,2,3,2,2,5,5,3,5,7,3,3,5,5
6,162277,3,3,4,1,3,3,3,2,2,4,3,3,3,3,3,3,3,3,3,3
6,162278,5,5,5,3,2,5,2,2,3,5,5,5,5,5,5,5,5,5,5,5
6,162514,7,3,3,6,6,3,4,6,6,3,7,7,3,7,4,6,7,3,3,6
6,162667,8,8,8,8,7,8,8,3,5,8,4,4,4,4,4,4,4,4,4,2
6,162956,5,3,3,6,3,3,3,6,5,3,3,3,3,5,3,3,3,5,3,3
6,163270,3,4,4,3,4,4,6,4,7,4,4,2,3,2,2,2,2,5,3,3
6,163271,12,6,4,12,3,6,12,6,5,4,6,6,3,8,6,6,8,4,3,3
6,163273,10,2,4,9,2,2,9,4,5,4,5,3,5,10,7,5,11,4,5,5
6,163276,1,3,1,2,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1
6,163305,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1
6,167607,11,6,6,11,7,6,7,1,6,6,6,6,6,7,6,6,7,6,6,6
6,167623,13,1,1,13,11,1,13,5,11,1,8,7,8,18,3,8,11,3,8,8
6,170161,17,8,8,16,16,8,17,9,8,8,8,9,9,9,9,8,8,9,9,8
6,171021,28,24,22,16,17,24,15,15,17,22,27,27,16,27,15,27,27,27,15,13
6,171022,25,13,3,26,24,13,14,26,24,3,23,23,23,23,23,23,23,23,23,11
6,172806,16,15,15,15,4,15,13,10,5,15,14,15,7,16,8,9,9,8,6,9
6,172808,27,15,27,16,1,15,15,14,13,27,1,26,14,15,30,5,15,14,17,14
6,172818,22,21,21,21,10,21,22,11,10,21,21,11,21,21,21,21,11,11,11,11
6,173200,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
6,173937,13,7,7,9,12,7,13,10,7,7,10,10,10,10,10,10,10,10,10,10
6,173938,20,18,13,13,15,18,20,11,23,13,16,12,11,16,12,16,16,16,16,12
6,173940,6,9,7,9,5,9,20,18,7,7,14,14,12,14,7,20,14,19,19,13
6,175136,3,5,5,1,4,5,3,1,4,5,1,1,1,2,4,1,2,2,2,1
6,175137,5,5,5,3,5,5,5,3,5,5,3,3,3,3,5,3,3,3,3,3
6,175807,6,28,21,13,7,28,16,8,14,21,6,14,6,14,14,14,20,6,21,21
6,176004,15,14,10,14,5,14,20,11,5,10,15,15,9,15,15,15,15,15,5,11
6,176006,26,17,13,26,21,17,22,5,21,13,26,26,26,26,26,26,26,26,27,26
6,176007,19,17,8,20,9,17,10,8,9,8,19,19,19,19,19,19,19,19,19,19
6,176353,6,6,6,6,6,6,3,6,3,6,3,3,3,3,3,3,3,3,3,3
6,176799,2,3,2,2,2,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2
6,176800,2,2,1,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2
6,177062,19,9,9,21,10,9,10,1,10,9,11,11,11,11,11,22,11,11,11,1
6,178141,5,5,3,5,4,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3
6,179762,11,11,11,11,6,11,11,6,6,11,6,3,11,11,13,14,14,18,11,10
6,180197,11,5,5,11,11,5,11,5,12,5,21,11,11,21,12,12,12,11,12,11
6,180198,14,9,6,11,9,9,15,9,9,6,11,5,5,14,8,5,8,8,5,5
6,180199,12,11,7,7,5,11,12,11,5,7,7,7,7,12,12,7,12,10,7,6
6,180508,6,4,9,10,5,4,6,4,5,9,4,4,4,4,4,4,4,3,4,4
6,180509,6,3,5,8,5,3,2,3,2,5,3,3,3,3,3,3,3,3,3,3
6,181224,23,18,11,12,12,18,22,12,12,11,12,24,12,12,12,24,24,12,24,12
6,181273,5,2,2,2,4,2,3,2,3,2,5,5,5,5,5,5,6,5,5,8
6,181274,3,2,2,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,3
6,181554,32,17,17,15,15,17,30,11,16,17,17,32,32,32,32,32,32,32,32,32
6,181560,11,5,6,10,10,5,10,5,10,6,11,11,12,12,12,12,12,12,10,10
6,182150,3,5,3,8,2,5,2,5,2,3,5,3,2,5,5,5,5,2,5,5
6,182641,22,21,12,22,21,21,11,10,10,12,11,10,21,22,22,22,22,22,11,11
6,182642,21,21,10,21,21,21,11,11,13,10,11,11,21,26,21,21,23,24,11,11
6,182646,25,23,12,26,25,23,12,13,25,12,13,13,25,25,12,25,25,24,25,12
6,182647,28,5,5,16,9,5,5,4,9,5,4,19,25,24,13,17,17,9,9,5
6,188363,2,1,2,1,1,1,2,2,1,2,2,3,3,3,3,3,3,3,2,1
6,193935,4,4,4,5,8,4,3,3,1,4,5,5,2,6,5,2,3,2,2,2
6,196129,3,5,7,7,7,5,7,6,7,7,4,4,4,4,4,4,4,4,4,1
6,196130,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
6,198046,5,3,3,7,2,3,2,3,5,3,3,5,5,5,5,5,5,3,5,3
6,198049,40,29,29,20,21,29,36,40,30,29,19,29,29,40,29,40,40,40,40,40
6,198050,5,14,12,4,12,14,11,8,5,12,5,5,5,11,5,11,17,11,11,11
6,198377,35,25,25,11,12,25,27,11,12,25,24,36,36,36,36,37,37,36,36,36
6,198379,25,17,11,25,6,17,19,12,11,11,19,19,19,19,19,19,19,19,19,19
6,198384,12,7,7,5,8,7,16,12,8,7,16,16,12,16,16,16,16,16,12,16
6,198385,4,8,11,17,5,8,10,4,7,11,17,18,10,20,20,20,20,15,12,20
6,198390,7,3,9,4,3,3,10,2,10,9,12,10,7,14,15,15,2,10,10,13
6,200242,6,12,11,12,6,12,7,1,11,11,6,6,6,6,5,6,6,6,5,5
6,200323,14,22,14,1,11,22,25,14,23,14,22,12,12,23,23,24,23,12,23,12
6,201161,5,3,3,5,5,3,5,1,5,3,4,3,3,3,3,3,3,3,3,2
6,202127,13,2,1,13,6,2,6,1,1,1,1,1,6,2,2,3,2,2,1,1
6,202331,8,5,4,7,1,5,4,7,1,4,1,1,1,1,1,1,5,1,1,1
6,202332,22,22,21,22,11,22,22,16,11,21,11,11,11,11,11,11,11,11,11,11
6,202333,11,10,10,7,4,10,9,10,4,10,5,5,7,11,7,8,8,6,7,7
6,202334,12,6,12,12,6,6,11,12,6,12,6,6,6,12,6,12,12,12,6,6
6,202335,10,8,10,10,6,8,10,3,5,10,2,2,2,3,2,3,3,3,2,2
6,202390,7,7,2,9,9,7,3,11,4,2,8,7,11,8,8,8,8,8,6,6
6,202448,3,3,6,6,3,3,5,6,5,6,2,2,2,3,4,2,2,2,2,2
6,202449,9,7,7,8,7,7,3,7,7,7,5,5,5,12,6,6,6,5,5,6
6,202683,4,4,4,3,3,4,3,1,3,4,1,1,1,1,1,1,1,3,1,1
6,203013,2,2,7,1,1,2,2,7,8,7,1,6,6,6,12,5,6,1,1,11
6,203424,2,3,5,6,5,3,5,5,2,5,5,3,3,5,5,7,3,5,3,3
6,204016,6,2,2,5,1,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2
6,204019,21,11,11,22,21,11,22,22,22,11,11,22,11,22,11,22,22,22,11,21
6,204020,7,3,3,7,6,3,7,7,6,3,4,7,4,7,4,7,7,7,4,7
6,204031,16,8,18,18,1,8,9,10,8,18,8,17,16,20,9,17,17,18,17,17
6,213133,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2
6,215522,7,6,6,7,1,6,7,4,1,6,5,5,5,5,5,5,5,5,5,5
6,215959,4,4,4,7,3,4,6,4,3,4,11,11,6,12,11,11,12,10,6,5
6,216297,1,7,4,10,3,7,7,4,3,4,9,9,7,6,6,9,6,9,4,4
6,216363,8,4,8,4,4,4,3,7,4,8,3,3,3,3,3,3,3,3,3,3
6,216364,3,1,3,1,4,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1
6,216643,6,16,15,14,14,16,18,14,8,15,8,14,14,20,14,14,14,14,14,14
6,216644,25,18,30,27,18,18,18,31,2,30,27,18,18,31,31,31,31,18,31,31
6,216645,18,1,12,18,9,1,1,9,8,12,1,1,1,1,1,1,1,1,1,1
6,216662,7,6,5,7,7,6,10,9,2,5,7,10,7,8,10,7,7,7,6,7
6,216663,9,8,4,9,9,8,9,4,4,4,8,8,4,8,8,8,8,8,8,4
6,217613,6,9,6,9,7,9,7,6,2,6,1,4,4,7,7,4,7,4,4,4
6,217623,12,4,5,16,13,4,13,12,13,5,14,15,13,14,14,13,13,13,5,9
6,217624,2,2,2,4,3,2,3,3,3,2,3,3,3,3,3,3,3,3,1,3
6,218061,9,8,4,9,5,8,5,5,5,4,5,5,5,5,5,5,5,5,5,5
6,218062,4,5,3,6,2,5,2,2,2,3,2,2,2,2,2,2,2,2,2,2
6,219385,3,3,5,3,3,3,3,3,3,5,1,1,1,1,4,1,1,1,1,1
